name,price,img,url,description,people,cabins,year
Phobos 27,380.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-27-udlcc8ymsfoj382sr66z317yncvf.webp,https://zegluj.pl/jacht/phobos-27/1363,"Phobos 27 to kontynuacja serii udanych konstrukcji produkowanych przez firmę Dalpol.W naszej flocie jest to propozycja dla żeglarzy, którzy chcą zasmakować żeglugi z...",6,2,2016
Phila 880,320.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phila-880-a9wsyln3gpihvqnvtdifrpi8yke5.webp,https://zegluj.pl/jacht/phila-880/1387,Nowy jacht firmy Delphia w Olecku to niekonwencjonalna propozycja dla żeglarzy turystów. Konstruktor zaprojektował go z myślą o amatorach ze sportowym zacięciem....,8,1,2016
Tes 393 Illuminatus,800.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-393-illuminatus-d32kbeffqonyyvivqhv5evuzd5sd.webp,https://zegluj.pl/jacht/tes-393-illuminatus/1673,"Nowa konstrukcja stoczni TES – Illuminatus 393. Awangardowa linia kadłuba, efektownie złamany dziób jachtu, bogate wyposażenie. Jedyny taki egzemplarz na Mazurach !...",7,3,2016
Navigathor 30,700.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/navigathor-26-9ve7quun0il78fbszhp36042oppj.webp,https://zegluj.pl/jacht/navigathor-30/1708,Navigathor  30  LIFT  (2026) 50 KM -   Houseboat 6-cio osobowy posiada : 2 oddzielnie zamykane kabiny sypialniane po 2 miejsca w każdej  (szerokość 160cm) + dodatkowo...,6,2,2026
Relax 720,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/relax-720-m17gy1rbuutjo1p5o3bra5tefvdv.webp,https://zegluj.pl/jacht/relax-720/1769,,6,0,2016
Shine 30,420.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/shine-30-axhfxjebpgvjjfhhgujeb30tlilm.webp,https://zegluj.pl/jacht/shine-30/1932,"Jacht bardzo komfortowo wyposażony, wnętrze wykonane z najwyższej klasy materiałów.",10,3,2016
Phila 900,360.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phila-900-nle4taysn25ukeqgpdtiudkc65f8.webp,https://zegluj.pl/jacht/phila-900/1934,,10,3,2016
Antila 33,690.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-33-tuh1gm8bq1skc8sa3ica7evgcmp3.webp,https://zegluj.pl/jacht/antila-33/1943,"Jacht Antila 33 to model, który cieszy się ogromną popularnością na Mazurach. W porównaniu z mniejszymi modelami Antila 26cc i Antila 27, jest to większy,...",9,3,2016
Maxus 33.1 RS,690.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-1-rs-93kaqlpir0ocse46ovtg46mropox.webp,https://zegluj.pl/jacht/maxus-33-1-rs/1944,"Osoby, które miały przyjemność pływać jachtem Maxus 33.1 RS, zdają sobie sprawę, że mimo imponujących rozmiarów, ten statek charakteryzuje się doskonałymi...",10,3,2016
Antila 26 CC,290.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-cc-vlrdx1cx9xcobmyw4hwoc0nb0c2r.webp,https://zegluj.pl/jacht/antila-26-cc/1945,,8,2,2016
Tes 32 Dreamer,320.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-85sxo1fs654041gc2fp58nyridje.webp,https://zegluj.pl/jacht/tes-32-dreamer/1950,Nowe roczne żagli Trzy zamykane kabiny Wyposażenie zewnętrzneTentStolik w kokpicieDziobowy pokład słonecznyRufowy pokład słonecznyDrabinka zaburtowa...,10,3,2016
Futura 900,650.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/futura-900-liy0zyh7nstyilveh2wh1kjcp6ht.webp,https://zegluj.pl/jacht/futura-900/2111,,7,3,2016
Delphia Nano,400.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/delphia-nano-wbyli67is369x2ms7ti5vvw60qn8.webp,https://zegluj.pl/jacht/delphia-nano/2148,,5,0,2016
LY 30+,990.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/ly-30-ujl7aysnjj7pq1tf2lh1aiiljbao.webp,https://zegluj.pl/jacht/ly-30/2171,"Świeża produkcja 2026 nowego modelu Lamdo Yachts eLY30+ z 3 zamykanymi, dwuosobowymi kabinami.  LY 30+ 2026 pomieści na pokładzie do 10 osób. 8 miejsc noclegowych.Na...",10,3,2026
Platinum 40,1300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/platinum-40-fldqrl1lru4m39xfvnyzgbzm6ian.webp,https://zegluj.pl/jacht/platinum-40/2265,"Nowy jacht Platinum 40 Fly, posiadająca szereg modyfikacji i udogodnień mających na celu zwiększenie  komfortu naszych klientów.Nowy kambuz, powiększony o dodatkową...",8,3,2026
Antila 27,260.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-uhh45p6u02ihkoev4pm5yl3u91np.webp,https://zegluj.pl/jacht/antila-27/2409,,8,2,2016
Antila 26 CC,350.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-cc-f3vps60e0w16asmrstu6blz6mty8.webp,https://zegluj.pl/jacht/antila-26-cc/2483,,8,2,2016
Phobos 21,250.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-21-8s4sosgh130bb05q8ayutle3qobm.webp,https://zegluj.pl/jacht/phobos-21/2485,,6,0,2016
Antila 26.2,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-2-blivxkbubxoff9v58a4v5zc0pon5.webp,https://zegluj.pl/jacht/antila-26-2/2501,Wszystkie nasze jednostki przed czarterem są sprzątane i dezynfekowanie.W trosce o wysoką jakość usług opłata za sprzątanie jachtu jest opłatą stałą -...,8,2,2026
Antila 30.1,820.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-30-1-xn2z7b4gotqmk4d1ks7q35v4x7sz.webp,https://zegluj.pl/jacht/antila-30-1/2536,"Anitla 30 to  nowoczesny jacht , podążający za światowymi trendami. Atrakcyjna, dynamiczna sylwetka jachtu połączona z ergonomicznym ukształtowaniem pokładu oraz...",10,3,2026
Maxus 30,456.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-30-nkdqetzimkflpy1okgg1y16h2qo4.webp,https://zegluj.pl/jacht/maxus-30/2542,,10,3,2026
Calipso 750,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/calipso-750-fss3az6jbqevkrzkh1ds4wygwmxj.webp,https://zegluj.pl/jacht/calipso-750/2544,,6,2,2026
Antila 28.2,590.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-28-2-sx65xxmq5a7vprd8da7g9urtuqzt.webp,https://zegluj.pl/jacht/antila-28-2/2546,,8,3,2026
Antila 33,550.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-33-4yvhwmc6xk5jo38gf947jq377a1b.webp,https://zegluj.pl/jacht/antila-33/2555,Piękna linia kadłuba ( przypominająca trochę serie morskich jachtów Elan  z charakterystycznym załamaniem nadburcia ) w połączeniu z wygodnym kokpitem z 2 kołami...,10,3,2016
Antila 28.2,620.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-28-2-e961hjski3t2zvuqd8oilg4tujzd.webp,https://zegluj.pl/jacht/antila-28-2/2570,"Antila 28.2 – NOWA 2026 | Wersja Premium | Ster strumieniowy | Elektryczne WCPrezentujemy fabrycznie nową Antilę 28.2, odebraną w tym roku bezpośrednio ze stoczni...",10,3,2026
Futura 40,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/futura-40-yja0hkppzg058cyzmhmhzd10q3em.webp,https://zegluj.pl/jacht/futura-40/2597,Futura 40 Grand HorizonPoczuj się komfortowoFutura 40 Grand Horizon jest najnowszym modelem jachtu motorowego stoczni Cobra Yachts. Przy projektowaniu Futury 40 Grand...,10,3,2026
Phila 880,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phila-880-tes7ce2gkglawaa0ip2ky3uw9x2u.webp,https://zegluj.pl/jacht/phila-880/2604,,10,3,2016
Antila 24.4,320.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-4-c0k2wk26l0djjihawdta2r0cxsb9.webp,https://zegluj.pl/jacht/antila-24-4/2621,,8,0,2026
Antila 33.3,749.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-33-3-ezarc5q58lsxlvyd1v0qyhgwx0an.webp,https://zegluj.pl/jacht/antila-33-3/2623,,10,3,2026
Antila 24.4,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-4-msh0a4js18w2lxa7mihre9dxrp39.webp,https://zegluj.pl/jacht/antila-24-4/2633,Pokład zbudowano z myślą o bezpiecznej i komfortowej żegludze. Wszystkie liny do obsługi żagli sprowadzone są do kokpitu. Jacht jest wyposażony w pełną stabilizację...,6,0,2026
Antila 28.2,730.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-28-2-lx9mp5lbknffth18wxkxvz3rdp4f.webp,https://zegluj.pl/jacht/antila-28-2/2659,Wszystkie nasze jednostki przed czarterem są sprzątane i dezynfekowanie.W trosce o wysoką jakość usług opłata za sprzątanie jachtu jest opłatą stałą -...,10,3,2026
Janmor 700,400.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/janmor-700-pp3bt8hs0izz4cvrk0oblnp839c5.webp,https://zegluj.pl/jacht/janmor-700/2671,,5,1,2026
Cobra 33,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/cobra-33-y6vdt9j2ty47j2vm9n5fpvsmqd9s.webp,https://zegluj.pl/jacht/cobra-33/257,Cobra 33Cobra 33 ze stoczni Cobra Yachts to doskonały jacht żaglowy do uprawiania turystyki i sportu. Zaprojektowany przez światowej sławy projektanta Andrzeja Skrzata...,8,3,2015
Tes 32 Dreamer,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-xp114u0lwpi12yneo1wv587ptk1m.webp,https://zegluj.pl/jacht/tes-32-dreamer/317,"Dane techniczne:Powierzchnia żagli 40 m2Długość 9,69mSzerokość 2,95mZanurzenie min/max 0.43m/1.70mWysokość w kabinie 1,90mIlość koi 9Wyposażenie:Silnik wbudowany:...",9,3,2015
Bora 490 Open,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/bora-490-open-9mu559dwo5dh8t38k71lag52qp8e.webp,https://zegluj.pl/jacht/bora-490-open/338,,5,0,2015
AM 555,650.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/am-555-1w2yv255y8vti6qncsel8bp8rtsa.webp,https://zegluj.pl/jacht/am-555/381,Jacht wynajmowany jest na dni. Rezerwacja na 1 dobę od piątku do soboty oznacza wynajem w piątek od godz 9 do 19.Jeśli szukasz niedużej kabinowej szybkiej motorówki to...,6,0,2015
Laguna 700 Cruiser,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/laguna-700-cruiser-8h9mbp1l3e96rss3t07alekh5jfl.webp,https://zegluj.pl/jacht/laguna-700-cruiser/445,W przypadku samodzielnego wysprzątania jachtu po czarterze opłata serwisowa/za sprzątanie zostanie pomniejszona o 150 zł.Dane techniczne:Długość kadłuba - 740...,6,0,2015
Mellody 30,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/mellody-30-1o4o8zkkbdyi14pipu64pmpe5avi.webp,https://zegluj.pl/jacht/mellody-30/451,W przypadku samodzielnego wysprzątania jachtu po czarterze opłata serwisowa/za sprzątanie zostanie pomniejszona o 150 zł.Dane techniczne:Długość kadłuba 946...,9,3,2015
Antila 24,250.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-y4ol4bquzy14vm7cprkm8tsu7t7r.webp,https://zegluj.pl/jacht/antila-24/471,Jacht polskiego projektu od lat zdobywający uznanie wielu żeglarzy śródlądowych. Z uwagi na bardzo dobre osiągi nautyczne przy jednoczesnych bardzo komfortowych...,8,0,2015
Phobos 25,420.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-25-670m2q3ld0dicc83dmzwq84pa82g.webp,https://zegluj.pl/jacht/phobos-25/563,"DANE TECHNICZNERok produkcji: 2015Długość całkowita: 7.49Szerokość: 2.86 mZanurzenie min/max: 0,35 / 1,4Liczba koi: 7Max liczba miejsc: 7Liczba kabin: 2Wysokość w...",8,0,2015
Tes 678 BT,200.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-678-bt-q363seavnelfxcuhe2qvnfy2po7w.webp,https://zegluj.pl/jacht/tes-678-bt/671,"Tes 678 BT ze swoją charakterystyczną dla rodziny Tesów sylwetką stanowi przykład jachtu, który przy swojej niedużej długości jest wyjątkowo przestronny i pojemny....",6,0,2015
Tango 33,600.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tango-33-w2iszryi76gi5ba523c2wabj1qv4.webp,https://zegluj.pl/jacht/tango-33/678,"Tango 33 to jacht o nowoczesnej linii i wysmakowanej stylistyce. Posiada znakomite parametry bezpieczeństwa i dzielności morskiej. Charakteryzuje się bardzo wygodnym,...",10,3,2015
Phobos 25,290.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-25-d2jy07t3qc5l2kljxj255csuqkdr.webp,https://zegluj.pl/jacht/phobos-25/769,"Żagiel Grot po 2 sezonach. Nowy silnik Mercury 6 KM z linią paliwową 12 L, nowe podłogi, odświeżone materace, etc. Zaprojektowany przez znanego regatowca Wojtka...",8,0,2015
Maxus 24,295.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-24-3f0idivkrattin3rdy2l8jgzoua8.webp,https://zegluj.pl/jacht/maxus-24/834,"Nowoczesne linie kadłuba z szeroką rufą zapewniają doskonałe osiągi w żegludze. Jacht Maxus 24 wyróżnia się przestronnym kokpitem który można zamknąć od tyłu belką,...",8,0,2015
Maxus 33.1 RS,680.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-1-rs-x8vvd8md43fdkt8cumd2h4f2wxot.webp,https://zegluj.pl/jacht/maxus-33-1-rs/842,Maxus 33.1 RS powstał na bazie naszych doświadczeń z produkcji i eksploatacji modelu Maxus 33 – jachtu który w ostatnich latach przebojem zdobył rynek. Dane...,10,3,2015
Phila 900,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phila-900-tv2l4654f0du5iarbsqw5x8o5ip8.webp,https://zegluj.pl/jacht/phila-900/863,JACHTY DEZYNFEKOWANE PRZED CZARTEREM Jachtem Phila 900 bez większych problemów wpłyniemy do większości portów na Mazurach i bez problemu pomieścimy się nawet w 8-10...,10,3,2015
Antila 22,200.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-22-t177o2r00i4dwx9finlhb9yainmz.webp,https://zegluj.pl/jacht/antila-22/931,nowe żagle zmienione w 2024r,6,0,2015
Calipso 750,289.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/calipso-750-aqalmhum6k30mmgkufc4zln4a1pw.webp,https://zegluj.pl/jacht/calipso-750/955,"CALIPSO 750 (+Nowy silnik 2024r)  jest bardzo dużym jak na swoją długość, nowoczesnym i wygodnym jachtem, który, dzięki niewielkiemu zanurzeniu, może pływać nie tylko...",6,2,2015
Antila 27,400.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-9dg7qwum4vmpl98hjei6i99fa1sg.webp,https://zegluj.pl/jacht/antila-27/982,"Jacht na sezon 2024 został wyposażony w echosondę,nowąinstalację wody pitnej i nowiutki komplet żagli.                WYPOSAŻENIE JACHTU:Silnik zaburtowy - ...",10,3,2015
Ranger Tugs 29,560.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/ranger-tugs-29-8hd00csufxgrjp93y8ke0q8ahvc3.webp,https://zegluj.pl/jacht/ranger-tugs-29/1032,"Zdjęcia poglądowe
Parametry techniczne:

Ilość koi 4+2
Długość 9,70 m
Szerokość 3,10 m
Zanurzenie 0,70 m

Wyposażenie jachtu:

Silnik 90KM
Koło sterowe
Stery...",6,2,2015
Antila 26 CC,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-cc-1b8ko7hlhxs6xp6h5x5y64zpvdtc.webp,https://zegluj.pl/jacht/antila-26-cc/1115,"Antila 26 CC Bravo 1Design i funkcjonalnośćAntila 26 CC zachwyca atrakcyjnymi detalami, zaś na szczególną uwagę zasługuje w tym modelu kształt burty z załamaniem...",8,2,2015
Nautika 1000,800.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1000-nlo40qznco0q1bpogc7kp0d1f4wk.webp,https://zegluj.pl/jacht/nautika-1000/1188,"Nautika 1000 jest wyposażona w dwa stery strumieniowe oraz 50-konny, bezawaryjny silnik Nanni, który jest kluczem do ekonomicznego pływania. W zależności od trybu...",8,3,2015
AM 555,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/am-555-7if157u3n4d48n9nizg7bxqogpfu.webp,https://zegluj.pl/jacht/am-555/1190,Motorówka wynajmowana jest od rana do wieczora maksymalnie od godziny 8:00 do 20:00.Aby zarezerwować jacht na cłą  niedzielę należy wybrać w kalendarzu zakres od...,7,1,2015
Antila 26 CC,340.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-26-cc-shohrgt04ydzs0lvbt2hciq0jnw0.webp,https://zegluj.pl/jacht/antila-26-cc/1204,ANTILA 26ccWyposażenie jachtu:miecz uchylnyzabudowa mahoniowadwie kabiny zamykanelodówkaogrzewaniesilnik zaburtowy Yamaha 8KMbramka do kładzenia masztupodwójny...,8,2,2015
Nautika 830,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-830-kwno39r1x12lcwuakyc1fpcs8n4s.webp,https://zegluj.pl/jacht/nautika-830/1205,"NAUTIKA 830 to komfortowe wnętrze tworzące widną przestrzeń, umożliwiającą komfortowy wypoczynek 4 osób, a maksymalnie 5-6. Dzięki nowatorskiej konstrukcji kadłuba...",6,2,2015
Tes 32 Dreamer,400.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-b1u546zz333ffkyrtpb2dt81c5uk.webp,https://zegluj.pl/jacht/tes-32-dreamer/1233,,9,3,2015
Nautika 1000,750.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1000-je1d59y9woqtpwskg20zpjo2vlir.webp,https://zegluj.pl/jacht/nautika-1000/1312,"Firma nasza ma do Państwa dyspozycji dwa nowe, doskonale wyposażone jachty motorowe NAUTIKA 1000 (houseboat). Duże, wygodne, bezpieczne. Nasze jachty to czarter bez...",8,3,2015
Tes 32 Dreamer,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-hudbv7kyrjfw6o6omvyzi2g7b3i6.webp,https://zegluj.pl/jacht/tes-32-dreamer/1342,,9,3,2015
Maxus 33,490.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-nlfaan634jfi8rpybmp2k723vuqe.webp,https://zegluj.pl/jacht/maxus-33/1354,"Maxus 33 To duży komfortowy cruizer dedykowany klientom którzy szukają kompromisu miedzy zaletami żeglarskimi a wygodą bytowania na jachcie.Jacht posiada 3 niezależne,...",10,3,2015
Delphia 33 MC,580.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/delphia-33-mc-ou8lolrxi1r482oby2pu2cws1f11.webp,https://zegluj.pl/jacht/delphia-33-mc/1356,"Delphia 33 Jest to duży, jak na mazurskie warunki cruiser, na którym wygodnie mogą żeglować dwie rodziny (4+4) lub nawet 10 osób.Wnętrze jachtu posiada 3 dwuosobowe,...",10,3,2015
Nautika 1000,900.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1000-wkfprmynfo3sse15ijyvicsd83pc.webp,https://zegluj.pl/jacht/nautika-1000/1380,"Nautika 1000 Soley to luksusowa łódź, która łączy w sobie zalety houseboatów i łodzi motorowych. Zwinność, duża manewrowalność, doskonała widoczność i niewielkie...",8,3,2015
Maxus 33,550.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-9gdoammi1shhnb2jlpiitxsenylm.webp,https://zegluj.pl/jacht/maxus-33/1622,,10,3,2015
Nautika 1300,1000.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1300-owgkx9nj32hugqlprz9svm3lfy1d.webp,https://zegluj.pl/jacht/nautika-1300/1678,"Absolutny HIT wśród jachtów motorowych na Mazurach !!! Nautika 1300 to obecnie największa wersja jachtu spacerowego. Elegancka i stylowa sylwetka, imponująca...",8,3,2015
Cobra 33,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/cobra-33-uc68n0aro2p4minb7zrd89pu62bk.webp,https://zegluj.pl/jacht/cobra-33/1763,,8,2,2015
Calipso 750,320.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/calipso-750-yzrlm9guupf4wywey6won07tgr2l.webp,https://zegluj.pl/jacht/calipso-750/1937,Jacht przebudowany w 2023 roku.,6,2,2015
Delphia 33 MC,550.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/delphia-33-mc-8v3f2r9lusg9ngubc0yme4z1q2pg.webp,https://zegluj.pl/jacht/delphia-33-mc/1958,"JACHTY DEZYNFEKOWANE PRZED CZARTEREM Delphia 33 MC to jeden z największych jachtów dostępnych w mazurskim czarterze, jednostka oferuje najwygodniejsze i najbardziej...",10,3,2015
Aquatic 25T,180.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/aquatic-25t-sprrwb6z4iu6oknq2imlkorj7cfi.webp,https://zegluj.pl/jacht/aquatic-25t/1981,,7,0,2015
Futura 860,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/futura-860-0ot76fsdgoxyrj3f5ly9197f7v4v.webp,https://zegluj.pl/jacht/futura-860/2158,,8,3,2015
Cobra 38,1100.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/cobra-38-o9zpnultw1sng49w7j005rb0u73q.webp,https://zegluj.pl/jacht/cobra-38/2236,"Cobra 38 to najnowsza jednostka w naszej flocie. Jacht ten wyróżnia się sportową linia, miłym dla oka designem i niepowtarzalnym stylem. Dbałość o szczegóły i nacisk...",10,3,2025
Antila 33.3,950.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-33-3-d85gk13jnrnh4u306k90rgtgvj5b.webp,https://zegluj.pl/jacht/antila-33-3/2240,"Anitla 33.3 to następca znanej i lubianej Antili 33. To nowoczesny jacht , podążający za światowymi trendami. Atrakcyjna, dynamiczna sylwetka jachtu połączona z...",10,3,2025
Phobos 25,450.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/phobos-25-bf4l5uu38oitjbgtdoukt35osrae.webp,https://zegluj.pl/jacht/phobos-25/2250,Phobos 25 nawiązuje stylistycznie do nowoczesnych śródziemnomorskich jachtów. Długa nadbudówka z charakterystycznymi dużymi oknami pozwala zamontować nawet sześć...,8,0,2025
Antila 30.1,550.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-30-1-wryis8z34a8fc68aq8ujfyz3eobj.webp,https://zegluj.pl/jacht/antila-30-1/2260,,8,3,2025
Sen 749,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/sen-749-qiqma42ufaffo0qmblczdc7j0unr.webp,https://zegluj.pl/jacht/sen-749/2325,"Jest taki jacht, który zna Mazury lepiej niż ktokolwiek z nas. Ma dopiero rok, a już opowiadają o nim szeptem przy kei - to nie kolejny nudny jacht, których wiele.Nowy...",6,0,2025
Tes 32 Dreamer,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/tes-32-dreamer-ovf6g0dlrndoxbb4s1pw1j2vzhbx.webp,https://zegluj.pl/jacht/tes-32-dreamer/2371,"Tes Dreamer 32 to wygodny jacht rekreacyjny z segmentu największych jednostek na Mazurach. Jego linia, doskonale znana wszystkim bywalcom jezior zachwyca zafalowanym...",8,3,2015
Nautika 1000,,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/nautika-1000-mq6975shcv3tpn4xzfe70e1rlpzy.webp,https://zegluj.pl/jacht/nautika-1000/2383,"Witamy na pokładzie Nautika 1000 S VIP „Czarny Piotruś” 

Nautika 1000 S VIP to synonim luksusu i komfortu na mazurskich wodach. Ten elegancki houseboat...",8,3,2015
Odysseya S36,850.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/odysseya-s36-opxkizv3itjhans9p361v6tsc634.webp,https://zegluj.pl/jacht/odysseya-s36/2415,,8,3,2025
Sea Ray SPX 230,1920.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/sea-ray-spx-230-czpm3ifj78vkjwuawzir5qeuu6t8.webp,https://zegluj.pl/jacht/sea-ray-spx-230/2422,,12,0,2025
Sea Ray SPX 210,1440.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/sea-ray-spx-210-vtiqkfxbj6ol99wd5zv8m0epd2uv.webp,https://zegluj.pl/jacht/sea-ray-spx-210/2424,,10,0,2025
Antila 24.4,350.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-4-vrcbov5kskjxgej8vc0isdu1c87h.webp,https://zegluj.pl/jacht/antila-24-4/2433,"Zatrać się w ciszy mazurskich jezior – czarteruj Antilę 24.4 z silnikiem elektrycznym!

Marzysz o spokojnym rejsie wśród malowniczych zatok, gdzie słychać jedynie...",8,0,2025
Antila 27,300.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-27-xcorxx3bky4953py59yvnp5ebrh8.webp,https://zegluj.pl/jacht/antila-27/2454,"Antila 27 to jednostka, której na Mazurach nie trzeba przedstawić, to najbardziej popularny model żaglówki na Mazurach. Posiada wspaniałe właściwości nautyczne, oraz...",8,2,2015
Antila 24.4,370.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/antila-24-4-692myecgd9q5xsd4axe8l6r08dcr.webp,https://zegluj.pl/jacht/antila-24-4/2468,Antila 24.4 to doskonały wybór pod względem turystycznym i nautycznym. Jacht  z 2025r. w perfekcyjnym stanie . Duża powierzchnia ożaglowania daje satysfakcję z...,8,1,2025
Maxus 33.1 RS,500.0,https://zegluj.plhttps://yachtcms.s3.waw.io.cloud.ovh.net/maxus-33-1-rs-sk2m34vf24v04hm8k12ccnixwd1o.webp,https://zegluj.pl/jacht/maxus-33-1-rs/2552,"Zapraszamy do zabawy 🙂 – Maxus 33.1 RS – następca swojego młodszego brata, który od kilku lat jest hitem wśród klasy premium mazurskich jachtów czarterowych. Maxus...",10,3,2015
